"season","genotype","max_height_cm","min_height_cm","max_growth_cm_gdd","r2","method","method_type"
"season_4","PI620157",327.565055025934,12.4587233459927,0.27858113258691,0.971618551566665,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329605",320.776770321285,9.10834200964248,0.252325022606091,0.972084710755322,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI179749",275.276185892613,8.80378205302,0.296144784413259,0.972125876585266,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330807",325.542918606529,10.2329398851594,0.263239674005639,0.97226920445783,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585966",288.226619772172,13.0316073026428,0.203608171890067,0.972274015158441,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI619838",319.015025846117,11.4626357876254,0.243162214506927,0.972873083710069,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI561840",273.292311664408,14.2750653061262,0.189581090628932,0.97356243449142,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570106",264.921693310529,7.13297427849273,0.220984413670848,0.97365186460182,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI505735",281.513845826271,14.0143752840201,0.212428519061618,0.974655510362935,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI533998",290.466246344053,9.11846237648401,0.255365837670586,0.975045386732462,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569435",355.118053843098,8.95064473257473,0.289812883077563,0.975437039658548,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562991",270.798317150506,15.910622411859,0.196659041446816,0.975962156255841,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569420",363.627604886119,10.1669253911037,0.263910106494055,0.976145247130879,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569465",318.400977313552,7.79825913089347,0.261748713887958,0.976422188126581,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585961",321.731687379754,16.2771833618688,0.228716193234704,0.976812859729953,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329319",313.504368447265,8.41188488469516,0.243952900046496,0.977443530356488,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156487",342.425338008059,14.9201758099915,0.249630346537601,0.977705190692837,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570042",305.357064577879,8.36892228196422,0.264707765994562,0.977781323222858,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562971",301.955084517073,12.663836368158,0.214536294076289,0.977815990245458,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329843",309.174778078643,10.5973604764448,0.242092498459693,0.978020732086823,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563355",328.056082814205,6.17053786927302,0.33331514074106,0.978074569368919,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152771",338.850320484347,18.3799792609818,0.235779783688121,0.978203347031519,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329506",341.226970641592,11.1618766989676,0.26669093054581,0.978218174131805,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329478",283.947552302408,8.76537179605174,0.225280371309893,0.978441978451492,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569462",334.957541947684,11.832754887563,0.267150062364567,0.978509070460124,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI196049",338.167955759594,16.2944831212033,0.25012370558346,0.978573843271387,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570109",289.538796983755,5.79068560019246,0.267513145736683,0.9786484814498,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI273465",359.118700806151,12.6922471961886,0.279151006046207,0.978660542356896,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI303658",319.820548708185,8.72513898340224,0.321026689662558,0.978830600748933,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","Big_Kahuna",356.23685538571,18.024505918186,0.255609505538909,0.979053362578009,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI337689",327.608243548751,15.9621418394617,0.240057565451554,0.979108551633536,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI180348",223.006397361292,7.54029583382935,0.282067154140491,0.979294100332289,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562994",305.945786233902,9.95471802572601,0.265486809575031,0.97949535051537,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI535796",278.879406948545,6.62164584146042,0.337046725847646,0.979749927302576,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569458",349.073745282321,9.47466225318086,0.268334223145499,0.979903725922924,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562982",385.051522486526,15.3264681964005,0.271655678983474,0.979969256244246,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI514456",314.211900873165,7.89523629784426,0.286977983788581,0.980216064168505,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI92270",258.8058082572,3.69867195092163,0.430725106523197,0.980254458202173,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570145",343.098990056271,10.1671563811084,0.298027779397734,0.980706907612378,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156393",333.262848064937,11.8531108364438,0.257234181010998,0.980864007110141,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329501",346.959138901371,11.1578650257103,0.234171419118747,0.980880758969488,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI535792",324.845017010528,13.027436100838,0.230998579230929,0.980903509278105,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI642998",276.582106153102,3.64255221234583,0.430262288540321,0.980951231231729,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563022",330.087283540532,15.6777925577047,0.222906576833841,0.981082681789424,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI655972",241.141221286164,7.928589419229,0.239957832180048,0.981258890578315,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329585",291.481249963131,6.68169286702772,0.263681756351895,0.981405994160385,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585452",323.117536454182,11.1510131193426,0.249233191397359,0.981601542360321,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156463",318.752297775038,15.3600812589739,0.260804799126853,0.981884618085261,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562897",347.005939642694,13.3942440962502,0.273287734453926,0.982203565705525,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570373",299.858823101305,10.4723711656622,0.232033213242199,0.982234304403781,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI221548",312.076614666636,6.76402103373846,0.317319628732553,0.982389953206977,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570254",325.716157721629,13.9959369255834,0.248371000435152,0.982436166374829,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152828",278.772412309283,14.3336924803784,0.216628532828668,0.98244218989379,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI521019",305.057079385546,12.7510242183359,0.231611155216238,0.98252968539577,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI619807",356.251521602642,15.3377879843387,0.254852545649349,0.982537157572672,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329351",339.547089471373,6.80951303712129,0.337360452343596,0.982599819384704,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329326",256.392450251407,5.90208176245633,0.24418357322892,0.98262646268219,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI535795",303.926469704088,6.61848288810699,0.330136166735408,0.98266904221329,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329618",286.025775872887,9.17214844816929,0.23603705579305,0.982772229926881,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI525049",321.7426229801,14.4498191457768,0.244974846358382,0.982945512142512,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330168",338.758231139603,15.0165237038363,0.250001280809395,0.983098760673978,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585467",301.151751768668,8.05988766961433,0.264918111516576,0.983321480061352,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562997",288.814260003973,5.18827231460178,0.300243898226154,0.983357734913207,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI155885",319.242353638958,15.0928075522041,0.224279264513829,0.983433060492304,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI221651",315.608636966482,11.3939975629923,0.258036649492605,0.983468073426401,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI154750",337.185128154728,12.0649092480847,0.282969334562252,0.983514837027161,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156326",338.979188512834,10.0574693509909,0.263759478388431,0.983594090772432,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156178",234.143943729752,9.13969636801794,0.191330242495931,0.983771298780283,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152923",299.086047498099,8.21888308048891,0.269510201472689,0.983808190597307,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI653617",328.514825376557,6.84099587595111,0.40273107248496,0.98408750249878,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI154988",338.604783480752,14.6172749885022,0.24973464489884,0.984231532154978,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569427",324.371030519081,12.8861420906659,0.22711677627083,0.984267867071306,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570047",329.854234628533,9.18656639149918,0.266563468938191,0.984322169233567,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI157030",329.948594117698,9.25528285886195,0.281518489406987,0.984491466253553,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152727",299.904089762163,10.5072428089026,0.22991878685352,0.984601650666393,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329466",356.478044957442,13.3860919409446,0.276825528992165,0.984727381885337,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570071",193.364155863184,6.4363706730551,0.184828002546646,0.984733424308318,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI154944",366.522315204559,13.7493015974284,0.304938936953222,0.9847408894813,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI229841",357.31456929054,13.0608456666437,0.290720613495016,0.984818902906042,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI155516",344.164874005034,9.39692638702979,0.295101427536778,0.984826549777817,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152694",323.817268699068,9.10959963123107,0.335388530583585,0.984878502034879,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570090",357.799523357065,14.7544853741537,0.242448873189709,0.984962154314318,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI506114",321.916727858163,15.7038699854814,0.21434418220908,0.984973236170706,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI586435",283.844653508749,5.6993480914918,0.338529826745186,0.985024831802823,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570400",331.321212545721,9.20450258096923,0.269103654495164,0.985092375510856,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152967",322.063497743272,12.3358646586168,0.283572576304672,0.985093240108278,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569425",235.636580879726,8.31620264108887,0.206600476446756,0.98515116170747,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI255744",265.798004436067,9.07330752313261,0.257470543531268,0.985159588557728,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152591",325.731420860919,7.2108826765884,0.318110158406581,0.98525279325499,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI506069",250.588999448082,6.45730155307451,0.260723187117191,0.985287512131982,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329711",279.083368403071,6.61554421398824,0.287576631846456,0.985313560201667,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329465",315.296040248327,7.44587753484573,0.287826196076417,0.985352856169665,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI620072",358.293241492888,11.0876737608809,0.287487263722442,0.985377674949786,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570087",319.768367965292,11.9126813275,0.226810127233555,0.985381837829381,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI641810",277.311657941395,6.56118881796724,0.322560941555788,0.985433338806799,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI535785",367.299708529305,14.4639718445148,0.295439812641411,0.985597839308888,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI513898",285.136407906655,11.1796555302512,0.20861435958281,0.985623957381848,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI35038",260.796320980291,3.37695721983206,0.369293558219545,0.98565052856721,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI562732",364.906870014582,15.6751101112992,0.29648039850274,0.985709894870185,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI540518",295.361712976451,12.1358991129456,0.249744194541413,0.985797770063166,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329471",302.78742720297,8.2344327389979,0.287277858611055,0.985826349696737,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI196583",295.809441109451,5.06034860278742,0.333320701305508,0.985845149132863,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI152733",361.105655280049,10.9145771584021,0.348117396228028,0.98595174072874,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI653616",346.592051110756,9.36491967342149,0.32861209820242,0.986020473753855,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563020",361.435379546064,17.5265497878078,0.250037734799084,0.986021293531585,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570388",352.838651955695,12.8805863595253,0.309305822610103,0.986070381590166,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570114",263.276982838434,4.50963798476157,0.268523907796001,0.986082788395221,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","SP1615",363.588976379425,16.8646640779842,0.267102918141367,0.986104929323012,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569455",323.774065540201,12.1358127708918,0.25058250682781,0.986243789976678,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570431",357.645310298489,12.8387534700796,0.292589192529822,0.986318333298928,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329699",349.814890264606,14.7674794751289,0.314138311614534,0.9863371484873,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330169",351.270182984744,13.2375064812876,0.285493641147734,0.986345531651038,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329632",228.442992174205,5.86152873570658,0.232504806960035,0.986437124966434,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI267573",358.916772532325,10.6537183419905,0.301215056776161,0.986466542730858,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585577",338.979228746929,10.3884527317785,0.286885396856475,0.986493948825417,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329256",328.533342907824,13.0148286113187,0.273324864952603,0.98650420091662,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329286",376.233831851019,13.6428981004828,0.272016215331625,0.98659581095141,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI641909",316.136709080908,12.0641188718162,0.27604115232934,0.986610652979385,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI19770",319.479445968698,6.91239511378901,0.367652092217734,0.986640946092577,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI505722",322.386635630615,14.7351672159469,0.244118091601264,0.986651155944915,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI585461",213.734115709636,2.89437097121216,0.276205571063153,0.986726908721859,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569453",331.780176663715,10.668415082795,0.244480325010807,0.98672871172056,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330199",366.311020002981,12.0221308273539,0.30594148370849,0.986817314027181,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI455307",314.81693317948,8.05626669189289,0.302401654779375,0.986826920341507,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563350",265.737830576179,6.22146188006379,0.271748645097361,0.986859913439561,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI521290",379.795494883621,12.6072667384836,0.288172783965851,0.986862168919301,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI154987",307.901613639123,8.54551424373549,0.302723140947627,0.986902549316916,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569418",306.044316992441,10.1669582942738,0.229221645845509,0.986978574800452,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI651491",304.496642513464,8.49810292361764,0.30273128779725,0.987001517216832,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569421",300.026797333666,8.5847961430664,0.23610213251755,0.987011449323913,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI651496",312.173170645907,12.1896133990469,0.267347448724463,0.987123105343894,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI568717",322.636629855615,12.0354840284241,0.262824285989847,0.987144071608643,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329510",354.067871588554,11.5289783856314,0.306942236235675,0.987146461926583,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI566819",298.427274490594,7.66304927366116,0.354666829561727,0.987150448271458,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329665",298.799990142793,10.8557444631407,0.20858352755273,0.987195860772882,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI535783",336.564502313598,10.1095571990149,0.323998968559194,0.987437219285795,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI641817",293.240470415014,8.18834219604059,0.30616551391581,0.987451170808251,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329300",357.220164030777,13.2677670901225,0.306921063650556,0.987469032041834,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI156890",280.271362011781,8.63240702521896,0.267010175346677,0.987477723099668,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330196",362.635345928005,11.5804920892642,0.289076865963848,0.987509532343593,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569447",354.918957733809,10.9206039960149,0.2663706334027,0.987634860934438,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563032",331.11149975403,9.47952169208682,0.298706102444914,0.987653691786894,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570085",347.196788922708,9.55526272232033,0.296426659902975,0.987798718570068,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570031",318.642601026201,9.31430948681965,0.288028152102969,0.987806747795432,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI253986",363.319415142078,14.4740665020659,0.313615302370374,0.987833661340786,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI655978",306.443566153026,9.29428714370487,0.233220477161029,0.987834281900317,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330858",301.05000119099,6.95506658464755,0.296191908967918,0.987894715523402,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329403",366.634364676433,15.0721593671742,0.281933660720388,0.987915106199056,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI646251",322.453717238685,9.5889594506109,0.25946684658321,0.987940617788136,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329841",382.298092831859,11.6370579656216,0.336072504402832,0.987946942589835,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI641825",263.205044166301,4.98891485157405,0.329121269525803,0.987960898348851,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI297155",253.408679828006,5.82416054383531,0.264871382212377,0.988005065518108,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569452",374.77195350775,10.5307857932255,0.353877450150683,0.988020867227944,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI570096",340.702183731186,9.91660997277299,0.286215222871248,0.988032949485059,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI651497",375.640062631219,11.9357146031509,0.310618272986144,0.988036220780597,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI330796",330.797690363983,6.88112475793977,0.289825745708947,0.988039122897976,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI646266",303.654176228898,7.84027195686892,0.295586087526838,0.988108901200213,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569148",353.743811642466,10.663881426829,0.314182597038739,0.98814687315932,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI505717",355.557233241799,11.2929640915216,0.336602572580601,0.988149896502538,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI550604",303.769770381695,11.0026633382496,0.217877052392105,0.988336115795959,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI337680",266.336082340269,9.82385117429445,0.196057870818509,0.988372628891685,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329435",328.429693047431,13.4474373867927,0.211467228709011,0.988378795024887,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI329550",322.463354043539,9.81764663341898,0.268673911640559,0.988389448268194,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI452692",369.649315670973,12.7451790464765,0.32883999439024,0.988391282123074,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI569244",293.137059406148,10.7736162567845,0.297855930544699,0.988466118007054,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI563222",353.666354556692,12.3000312632786,0.279485032431541,0.98848601180457,"Bayesian logistic model of canopy height vs. gdd","RE"
